hour,kWh per capita,demand
2738,0.570370833,1675863.582
2739,0.564979167,1660021.788
2740,0.57705,1695488.31
2741,0.6363875,1869833.753
2742,0.703883333,2068150.009
2743,0.7712875,2266196.933
2744,0.809916667,2379697.151
2745,0.8193,2407267.26
2746,0.8238,2420489.16
2747,0.821670833,2414233.242
2748,0.817070833,2400717.522
2749,0.788958333,2318117.374
2750,0.770025,2262487.455
2751,0.759508333,2231587.384
2752,0.7523,2210407.86
2753,0.7421125,2180474.948
2754,0.7433,2183964.06
2755,0.764008333,2244809.284
2756,0.8118125,2385267.488
2757,0.764841667,2247257.786
2758,0.709083333,2083428.649
2759,0.659495833,1937730.657
2760,0.6132875,1801961.333
2761,0.585283333,1719679.489
2762,0.569841667,1674308.786
2763,0.568691667,1670929.856
2764,0.582829167,1712468.658
2765,0.634270833,1863614.562
2766,0.7116125,2090859.848
2767,0.766758333,2252889.334
2768,0.793495833,2331449.457
2769,0.800804167,2352922.803
2770,0.80105,2353645.11
2771,0.797516667,2343263.471
2772,0.79,2321178
2773,0.762133333,2239300.159
2774,0.741391667,2178356.996
2775,0.726479167,2134541.088
2776,0.717541667,2108280.926
2777,0.7070875,2077564.493
2778,0.709191667,2083746.956
2779,0.721270833,2119237.962
2780,0.77155,2266968.21
2781,0.739229167,2172003.138
2782,0.6915375,2031875.483
2783,0.651120833,1913123.232
2784,0.6056875,1779631.013
2785,0.574579167,1688228.508
2786,0.5548125,1630150.088
2787,0.547141667,1607611.646
2788,0.543133333,1595834.359
2789,0.5548875,1630370.453
2790,0.5715625,1679364.938
2791,0.603633333,1773595.459
2792,0.654658333,1923517.114
2793,0.6879125,2021224.508
2794,0.696216667,2045623.811
2795,0.693279167,2036992.848
2796,0.689920833,2027125.392
2797,0.672433333,1975743.619
2798,0.638570833,1876248.822
2799,0.616945833,1812710.247
2800,0.605325,1778565.915
2801,0.602125,1769163.675
2802,0.609320833,1790306.472
2803,0.628429167,1846450.578
2804,0.6838375,2009251.343
2805,0.6728375,1976931.143
2806,0.632066667,1857138.281
2807,0.590766667,1735790.621
2808,0.5482,1610721.24
2809,0.520166667,1528353.701
2810,0.501025,1472111.655
2811,0.49185,1445153.67
2812,0.488358333,1434894.454
2813,0.494270833,1452266.562
2814,0.495045833,1454543.667
2815,0.513954167,1510100.133
2816,0.550866667,1618556.441
2817,0.58455,1717524.81
2818,0.595375,1749330.825
2819,0.596375,1752269.025
2820,0.5940875,1745547.893
2821,0.5913875,1737614.753
2822,0.566441667,1664318.906
2823,0.549154167,1613524.773
2824,0.540808333,1589003.044
2825,0.5475875,1608921.593
2826,0.5638,1656557.16
2827,0.601245833,1766580.507
2828,0.6583125,1934253.788
2829,0.660675,1941195.285
2830,0.623191667,1831061.756
2831,0.5754625,1690823.918
2832,0.543645833,1597340.187
2833,0.519058333,1525097.194
2834,0.5108125,1500869.288
2835,0.509191667,1496106.956
2836,0.526891667,1548113.096
2837,0.587883333,1727318.809
2838,0.659245833,1936996.107
2839,0.712070833,2092206.522
2840,0.7396125,2173129.448
2841,0.749233333,2201397.379
2842,0.752533333,2211093.439
2843,0.758741667,2229334.766
2844,0.7536375,2214337.703
2845,0.73775,2167657.05
2846,0.721995833,2121368.157
2847,0.711183333,2089598.869
2848,0.704016667,2068541.771
2849,0.69005,2027504.91
2850,0.6858375,2015127.743
2851,0.706741667,2076548.366
2852,0.756654167,2223201.273
2853,0.7194,2113741.08
2854,0.6559375,1927275.563
2855,0.61705,1813016.31
2856,0.579558333,1702858.294
2857,0.556729167,1635781.638
2858,0.5445875,1600106.993
2859,0.5441875,1598931.713
2860,0.553970833,1627677.102
2861,0.6098875,1791971.453
2862,0.674391667,1981497.596
2863,0.7327625,2153002.778
2864,0.759575,2231783.265
2865,0.761641667,2237855.546
2866,0.7625875,2240634.593
2867,0.7698125,2261863.088
2868,0.771354167,2266392.813
2869,0.753645833,2214362.187
2870,0.7363125,2163433.388
2871,0.7255625,2131847.738
2872,0.718266667,2110411.121
2873,0.705783333,2073732.589
2874,0.694754167,2041326.693
2875,0.702541667,2064207.926
2876,0.737525,2166995.955
2877,0.7061625,2074846.658
2878,0.651533333,1914335.239
2879,0.6112375,1795938.023
2880,0.574058333,1686698.194
2881,0.5412125,1590190.568
2882,0.527216667,1549068.011
2883,0.517129167,1519428.918
2884,0.508908333,1495274.464
2885,0.501483333,1473458.329
2886,0.4983625,1464288.698
2887,0.517391667,1520200.196
2888,0.5591,1642747.62
2889,0.5962625,1751938.478
2890,0.612625,1800014.775
2891,0.621470833,1826005.602
2892,0.626091667,1839582.536
2893,0.6174125,1814081.408
2894,0.583891667,1715590.496
2895,0.566691667,1665053.456
2896,0.556441667,1634936.906
2897,0.559054167,1642612.953
2898,0.571520833,1679242.512
2899,0.605604167,1779386.163
2900,0.659170833,1936775.742
2901,0.64935,1907920.17
2902,0.606395833,1781712.237
2903,0.563366667,1655283.941
2904,0.528820833,1553781.372
2905,0.5052625,1484562.278
2906,0.496825,1459771.215
2907,0.495920833,1457114.592
2908,0.506741667,1488908.366
2909,0.571420833,1678948.692
2910,0.6313125,1854922.388
2911,0.686941667,2018372.006
2912,0.722875,2123951.325
2913,0.739870833,2173888.482
2914,0.7485375,2199352.883
2915,0.7562625,2222050.478
2916,0.7561125,2221609.748
2917,0.742145833,2180572.887
2918,0.724570833,2128934.022
2919,0.714625,2099711.175
2920,0.710233333,2086807.579
2921,0.700058333,2056911.394
2922,0.6992,2054389.44
2923,0.714679167,2099870.328
2924,0.754320833,2216345.472
2925,0.719233333,2113251.379
2926,0.657929167,1933127.478
2927,0.618254167,1816554.393
2928,0.59095,1736329.29
2929,0.559783333,1644755.389
2930,0.549695833,1615116.297
2931,0.544075,1598601.165
2932,0.5569875,1636540.673
2933,0.602541667,1770387.926
2934,0.661366667,1943227.541
2935,0.716683333,2105758.969
2936,0.749904167,2203368.423
2937,0.766358333,2251714.054
2938,0.774025,2274240.255
2939,0.782520833,2299202.712
2940,0.779229167,2289531.138
2941,0.75805,2227302.51
2942,0.737220833,2166102.252
2943,0.722645833,2123277.987
2944,0.71515,2101253.73
2945,0.7078,2079657.96
2946,0.705691667,2073463.256
2947,0.7122375,2092696.223
2948,0.739729167,2173472.238
2949,0.7123,2092879.86
2950,0.663029167,1948112.298
2951,0.625616667,1838186.891
2952,0.5910125,1736512.928
2953,0.563420833,1655443.092
2954,0.547225,1607856.495
2955,0.536408333,1576074.964
2956,0.5358,1574287.56
2957,0.5481375,1610537.603
2958,0.554445833,1629072.747
2959,0.599875,1762552.725
2960,0.6565,1928928.3
2961,0.6932375,2036870.423
2962,0.698775,2053140.705
2963,0.69685,2047484.67
2964,0.69345,2037494.79
2965,0.681525,2002456.755
2966,0.652075,1915926.765
2967,0.629566667,1849792.781
2968,0.6191875,1819296.713
2969,0.613745833,1803308.007
2970,0.621554167,1826250.453
2971,0.6360375,1868805.383
2972,0.685525,2014209.555
2973,0.672170833,1974972.342
2974,0.6288125,1847576.888
2975,0.587320833,1725666.072
2976,0.548825,1612557.615
2977,0.522845833,1536225.627
2978,0.506379167,1487843.268
2979,0.496304167,1458240.903
2980,0.498366667,1464300.941
2981,0.503195833,1478489.997
2982,0.499216667,1466798.411
2983,0.521758333,1533030.334
2984,0.567254167,1666706.193
2985,0.606966667,1783389.461
2986,0.625116667,1836717.791
2987,0.628941667,1847956.406
2988,0.629483333,1849547.929
2989,0.619466667,1820116.961
2990,0.592645833,1741311.987
2991,0.575166667,1689954.701
2992,0.571283333,1678544.689
2993,0.572816667,1683049.931
2994,0.585875,1721417.925
2995,0.613141667,1801532.846
2996,0.671879167,1974115.368
2997,0.671216667,1972168.811
2998,0.627570833,1843928.622
2999,0.582458333,1711379.074
3000,0.551466667,1620319.361
3001,0.529320833,1555250.472
3002,0.5245,1541085.9
3003,0.525325,1543509.915
3004,0.537825,1580237.415
3005,0.59895,1759834.89
3006,0.675458333,1984631.674
3007,0.735441667,2160874.706
3008,0.7603625,2234097.098
3009,0.766379167,2251775.268
3010,0.768454167,2257872.033
3011,0.762858333,2241430.354
3012,0.769779167,2261765.148
3013,0.755370833,2219430.582
3014,0.7381,2168685.42
3015,0.726704167,2135202.183
3016,0.7236625,2126265.158
3017,0.710783333,2088423.589
3018,0.712470833,2093381.802
3019,0.731070833,2148032.322
3020,0.773704167,2273297.583
3021,0.734329167,2157605.958
3022,0.669754167,1967871.693
3023,0.627433333,1843524.619
3024,0.595191667,1748792.156
3025,0.5731125,1683919.148
3026,0.566675,1665004.485
3027,0.562858333,1653790.354
3028,0.574058333,1686698.194
3029,0.6189625,1818635.618
3030,0.6892875,2025264.533
3031,0.743791667,2185408.676
3032,0.772920833,2270995.992
3033,0.776466667,2281414.361
3034,0.778525,2287462.155
3035,0.787608333,2314150.804
3036,0.78285,2300169.87
3037,0.7644875,2246217.173
3038,0.748275,2198581.605
3039,0.738054167,2168550.753
3040,0.739404167,2172517.323
3041,0.7355,2161046.1
3042,0.739883333,2173925.209
3043,0.765745833,2249914.407
3044,0.792058333,2327225.794
3045,0.742966667,2182984.661
3046,0.682279167,2004672.648
3047,0.644741667,1894379.966
3048,0.610825,1794726.015
3049,0.586804167,1724148.003
3050,0.5767125,1694496.668
3051,0.574170833,1687028.742
3052,0.583275,1713778.605
3053,0.6304125,1852278.008
3054,0.69455,2040726.81
3055,0.74805,2197920.51
3056,0.772645833,2270187.987
3057,0.787295833,2313232.617
3058,0.794283333,2333763.289
3059,0.800516667,2352078.071
3060,0.802458333,2357783.074
3061,0.773541667,2272820.126
3062,0.757191667,2224780.556
3063,0.751320833,2207530.872
3064,0.746775,2194174.305
3065,0.737408333,2166653.164
3066,0.740979167,2177144.988
3067,0.758008333,2227180.084
3068,0.789916667,2320933.151
3069,0.744725,2188150.995
3070,0.682708333,2005933.624
3071,0.642558333,1887964.894
3072,0.610554167,1793930.253
3073,0.5863375,1722776.843
3074,0.577633333,1697202.259
3075,0.573570833,1685265.822
3076,0.582104167,1710338.463
3077,0.628216667,1845826.211
3078,0.694525,2040653.355
3079,0.7464,2193072.48
3080,0.775145833,2277533.487
3081,0.785920833,2309192.592
3082,0.7923375,2328046.043
3083,0.800020833,2350621.212
3084,0.79685,2341304.67
3085,0.777,2282981.4
3086,0.759470833,2231477.202
3087,0.750816667,2206049.531
3088,0.749745833,2202903.207
3089,0.741158333,2177671.414
3090,0.7368625,2165049.398
3091,0.752804167,2211889.203
3092,0.780466667,2293167.161
3093,0.7411125,2177536.748
3094,0.676791667,1988549.276
3095,0.6404125,1881660.008
3096,0.6106375,1794175.103
3097,0.5847375,1718075.723
3098,0.5734625,1684947.518
3099,0.572554167,1682278.653
3100,0.579841667,1703690.786
3101,0.6249375,1836191.363
3102,0.69475,2041314.45
3103,0.749545833,2202315.567
3104,0.773041667,2271351.026
3105,0.78075,2293999.65
3106,0.790641667,2323063.346
3107,0.794870833,2335489.482
3108,0.799783333,2349923.389
3109,0.77465,2276076.63
3110,0.754004167,2215415.043
3111,0.745479167,2190366.888
3112,0.742329167,2181111.558
3113,0.728675,2140992.885
3114,0.72395,2127109.89
3115,0.723833333,2126767.099
3116,0.737370833,2166542.982
3117,0.71695,2106542.49
3118,0.668604167,1964492.763
3119,0.6424625,1887683.318
3120,0.605879167,1780194.168
3121,0.5761875,1692954.113
3122,0.5568125,1636026.488
3123,0.548816667,1612533.131
3124,0.545891667,1603938.896
3125,0.5498125,1615459.088
3126,0.557820833,1638989.172
3127,0.5997,1762038.54
3128,0.659129167,1936653.318
3129,0.691883333,2032891.609
3130,0.700429167,2058000.978
3131,0.7037375,2067721.523
3132,0.7064625,2075728.118
3133,0.691879167,2032879.368
3134,0.659666667,1938232.601
3135,0.634491667,1864263.416
3136,0.624379167,1834550.868
3137,0.622129167,1827939.918
3138,0.6222375,1828258.223
3139,0.635916667,1868450.351
3140,0.667425,1961028.135
3141,0.660120833,1939567.032
3142,0.621425,1825870.935
3143,0.583925,1715688.435
3144,0.5496,1614834.72
3145,0.5217625,1533042.578
3146,0.504141667,1481269.046
3147,0.4955125,1455914.828
3148,0.4934875,1449964.973
3149,0.49385,1451030.07
3150,0.491154167,1443109.173
3151,0.516383333,1517237.509
3152,0.561716667,1650435.911
3153,0.596270833,1751962.962
3154,0.6141,1804348.62
3155,0.622404167,1828747.923
3156,0.628679167,1847185.128
3157,0.628295833,1846058.817
3158,0.600616667,1764731.891
3159,0.5835375,1714549.883
3160,0.5747875,1688840.633
3161,0.579241667,1701927.866
3162,0.5877625,1726963.778
3163,0.612966667,1801018.661
3164,0.6603625,1940277.098
3165,0.667804167,1962142.203
3166,0.623183333,1831037.269
3167,0.582733333,1712187.079
3168,0.547216667,1607832.011
3169,0.52715,1548872.13
3170,0.519070833,1525133.922
3171,0.523304167,1537572.303
3172,0.5326125,1564922.048
3173,0.589904167,1733256.423
3174,0.656008333,1927483.684
3175,0.713541667,2096528.126
3176,0.739816667,2173729.331
3177,0.750445833,2204959.947
3178,0.755758333,2220569.134
3179,0.772733333,2270445.079
3180,0.780783333,2294097.589
3181,0.764041667,2244907.226
3182,0.745983333,2191848.229
3183,0.741329167,2178173.358
3184,0.7430875,2183339.693
3185,0.734695833,2158683.297
3186,0.72925,2142682.35
3187,0.7372625,2166224.678
3188,0.754829167,2217839.058
3189,0.729529167,2143502.598
3190,0.667379167,1960893.468
3191,0.633820833,1862292.372
3192,0.597441667,1755403.106
3193,0.577033333,1695439.339
3194,0.567929167,1668689.478
3195,0.567483333,1667379.529
3196,0.575608333,1691252.404
3197,0.618420833,1817044.092
3198,0.679416667,1996262.051
3199,0.734004167,2156651.043
3200,0.7615875,2237696.393
3201,0.769366667,2260553.141
3202,0.777629167,2284830.018
3203,0.786891667,2312045.096
3204,0.793983333,2332881.829
3205,0.774883333,2276762.209
3206,0.763141667,2242262.846
3207,0.760391667,2234182.796
3208,0.761195833,2236545.597
3209,0.752020833,2209587.612
3210,0.744995833,2188946.757
3211,0.750379167,2204764.068
3212,0.770529167,2263968.798
3213,0.743108333,2183400.904
3214,0.680283333,1998808.489
3215,0.642854167,1888834.113
3216,0.608908333,1789094.464
3217,0.5874375,1726008.863
3218,0.5767375,1694570.123
3219,0.572979167,1683527.388
3220,0.5776875,1697361.413
3221,0.616670833,1811902.242
3222,0.669829167,1968092.058
3223,0.716495833,2105208.057
3224,0.744054167,2186179.953
3225,0.760491667,2234476.616
3226,0.776079167,2280275.808
3227,0.789004167,2318252.043
3228,0.7923,2327935.86
3229,0.776058333,2280214.594
3230,0.761258333,2236729.234
3231,0.755675,2220324.285
3232,0.7544,2216578.08
3233,0.745570833,2190636.222
3234,0.739245833,2172052.107
3235,0.751616667,2208400.091
3236,0.768283333,2257370.089
3237,0.7381625,2168869.058
3238,0.676541667,1987814.726
3239,0.642875,1888895.325
3240,0.612683333,1800186.169
3241,0.586745833,1723976.607
3242,0.5784,1699454.88
3243,0.5767,1694459.94
3244,0.586091667,1722054.536
3245,0.631125,1854371.475
3246,0.689070833,2024627.922
3247,0.738033333,2168489.539
3248,0.7684125,2257749.608
3249,0.779504167,2290339.143
3250,0.785833333,2308935.499
3251,0.799416667,2348846.051
3252,0.803383333,2360500.909
3253,0.780183333,2292334.669
3254,0.767008333,2253623.884
3255,0.7594875,2231526.173
3256,0.759808333,2232468.844
3257,0.749008333,2200736.284
3258,0.7484125,2198985.608
3259,0.755825,2220765.015
3260,0.773,2271228.6
3261,0.734654167,2158560.873
3262,0.679670833,1997008.842
3263,0.644941667,1894967.606
3264,0.616629167,1811779.818
3265,0.5944625,1746649.718
3266,0.583041667,1713093.026
3267,0.578816667,1700679.131
3268,0.587925,1727441.235
3269,0.625291667,1837231.976
3270,0.679920833,1997743.392
3271,0.7282375,2139707.423
3272,0.756041667,2221401.626
3273,0.7750125,2277141.728
3274,0.784925,2306266.635
3275,0.788170833,2315803.542
3276,0.783116667,2300953.391
3277,0.758208333,2227767.724
3278,0.734608333,2158426.204
3279,0.7236625,2126265.158
3280,0.715170833,2101314.942
3281,0.709225,2083844.895
3282,0.706070833,2074577.322
3283,0.7131625,2095414.058
3284,0.727129167,2136450.918
3285,0.704666667,2070451.601
3286,0.654741667,1923761.966
3287,0.627095833,1842532.977
3288,0.597545833,1755709.167
3289,0.569995833,1674761.757
3290,0.552383333,1623012.709
3291,0.543858333,1597964.554
3292,0.538558333,1582392.094
3293,0.541745833,1591757.607
3294,0.5483375,1611125.243
3295,0.591616667,1738288.091
3296,0.644920833,1894906.392
3297,0.6816125,2002713.848
3298,0.693608333,2037960.004
3299,0.696320833,2045929.872
3300,0.696970833,2047839.702
3301,0.678504167,1993580.943
3302,0.641820833,1885797.972
3303,0.623916667,1833191.951
3304,0.616770833,1812196.062
3305,0.613908333,1803785.464
3306,0.621620833,1826446.332
3307,0.630229167,1851739.338
3308,0.6607,1941268.74
3309,0.649475,1908287.445
3310,0.611045833,1795374.867
3311,0.578491667,1699724.216
3312,0.546191667,1604820.356
3313,0.517604167,1520824.563
3314,0.502766667,1477229.021
3315,0.496320833,1458289.872
3316,0.492229167,1446267.738
3317,0.494654167,1453392.873
3318,0.486741667,1430144.366
3319,0.513554167,1508924.853
3320,0.5586875,1641535.613
3321,0.6003375,1763911.643
3322,0.62125,1825356.75
3323,0.631266667,1854787.721
3324,0.6382625,1875342.878
3325,0.6336875,1861900.613
3326,0.604754167,1776888.693
3327,0.581695833,1709138.697
3328,0.570391667,1675924.796
3329,0.576070833,1692611.322
3330,0.591208333,1737088.324
3331,0.616370833,1811020.782
3332,0.652041667,1915828.826
3333,0.659416667,1937498.051
3334,0.615958333,1809808.774
3335,0.576420833,1693639.692
3336,0.543575,1597132.065
3337,0.5224875,1535172.773
3338,0.519125,1525293.075
3339,0.520583333,1529577.949
3340,0.532925,1565840.235
3341,0.588270833,1728457.362
3342,0.6559375,1927275.563
3343,0.721558333,2120082.694
3344,0.757120833,2224572.432
3345,0.771895833,2267984.337
3346,0.774979167,2277043.788
3347,0.782958333,2300488.174
3348,0.783325,2301565.515
3349,0.759716667,2232199.511
3350,0.746270833,2192692.962
